gc.id	chrom	start	end	strand	assembly
GRCh38:chr15:+:75653520:75653520	chr15	75653520	75653520	+	:assembly/GRCh38
GRCh38:chr15:+:82337974:82337974	chr15	82337974	82337974	+	:assembly/GRCh38
GRCh38:chr16:+:204060:204060	chr16	204060	204060	+	:assembly/GRCh38
GRCh38:chr16:+:334485:334485	chr16	334485	334485	+	:assembly/GRCh38
GRCh38:chr16:+:1268591:1268591	chr16	1268591	1268591	+	:assembly/GRCh38
GRCh38:chr16:+:1396452:1396452	chr16	1396452	1396452	+	:assembly/GRCh38
GRCh38:chr16:+:1550468:1550468	chr16	1550468	1550468	+	:assembly/GRCh38
GRCh38:chr16:+:2049032:2049032	chr16	2049032	2049032	+	:assembly/GRCh38
GRCh38:chr16:+:28916761:28916761	chr16	28916761	28916761	+	:assembly/GRCh38
GRCh38:chr16:+:30407144:30407144	chr16	30407144	30407144	+	:assembly/GRCh38
GRCh38:chr16:+:31309111:31309111	chr16	31309111	31309111	+	:assembly/GRCh38
GRCh38:chr16:+:90102977:90102977	chr16	90102977	90102977	+	:assembly/GRCh38
GRCh38:chr17:+:2595099:2595099	chr17	2595099	2595099	+	:assembly/GRCh38
GRCh38:chr17:+:4461888:4461888	chr17	4461888	4461888	+	:assembly/GRCh38
GRCh38:chr17:+:7578190:7578190	chr17	7578190	7578190	+	:assembly/GRCh38
GRCh38:chr17:+:8092662:8092662	chr17	8092662	8092662	+	:assembly/GRCh38
GRCh38:chr17:+:8791794:8791794	chr17	8791794	8791794	+	:assembly/GRCh38
GRCh38:chr17:+:26708758:26708758	chr17	26708758	26708758	+	:assembly/GRCh38
GRCh38:chr17:+:35306429:35306429	chr17	35306429	35306429	+	:assembly/GRCh38
GRCh38:chr17:+:35306433:35306433	chr17	35306433	35306433	+	:assembly/GRCh38
GRCh38:chr17:+:38176135:38176135	chr17	38176135	38176135	+	:assembly/GRCh38
GRCh38:chr17:+:39261762:39261762	chr17	39261762	39261762	+	:assembly/GRCh38
GRCh38:chr17:+:39657536:39657536	chr17	39657536	39657536	+	:assembly/GRCh38
GRCh38:chr17:+:41622971:41622971	chr17	41622971	41622971	+	:assembly/GRCh38
GRCh38:chr17:+:74018102:74018102	chr17	74018102	74018102	+	:assembly/GRCh38
GRCh38:chr17:+:74581812:74581812	chr17	74581812	74581812	+	:assembly/GRCh38
GRCh38:chr17:+:76121014:76121014	chr17	76121014	76121014	+	:assembly/GRCh38
GRCh38:chr17:+:76121896:76121896	chr17	76121896	76121896	+	:assembly/GRCh38
GRCh38:chr17:+:80195221:80195221	chr17	80195221	80195221	+	:assembly/GRCh38
GRCh38:chr17:+:80195259:80195259	chr17	80195259	80195259	+	:assembly/GRCh38
GRCh38:chr18:+:74153593:74153593	chr18	74153593	74153593	+	:assembly/GRCh38
GRCh38:chr19:+:622354:622354	chr19	622354	622354	+	:assembly/GRCh38
GRCh38:chr19:+:1011369:1011369	chr19	1011369	1011369	+	:assembly/GRCh38
GRCh38:chr19:+:1068450:1068450	chr19	1068450	1068450	+	:assembly/GRCh38
GRCh38:chr19:+:4054707:4054707	chr19	4054707	4054707	+	:assembly/GRCh38
GRCh38:chr19:+:5144311:5144311	chr19	5144311	5144311	+	:assembly/GRCh38
GRCh38:chr19:+:5685078:5685078	chr19	5685078	5685078	+	:assembly/GRCh38
GRCh38:chr19:+:5783060:5783060	chr19	5783060	5783060	+	:assembly/GRCh38
GRCh38:chr19:+:5783068:5783068	chr19	5783068	5783068	+	:assembly/GRCh38
GRCh38:chr19:+:8577545:8577545	chr19	8577545	8577545	+	:assembly/GRCh38
GRCh38:chr19:+:15271784:15271784	chr19	15271784	15271784	+	:assembly/GRCh38
GRCh38:chr19:+:18561653:18561653	chr19	18561653	18561653	+	:assembly/GRCh38
GRCh38:chr19:+:36018493:36018493	chr19	36018493	36018493	+	:assembly/GRCh38
GRCh38:chr19:+:36018502:36018502	chr19	36018502	36018502	+	:assembly/GRCh38
GRCh38:chr19:+:37975735:37975735	chr19	37975735	37975735	+	:assembly/GRCh38
GRCh38:chr19:+:41836998:41836998	chr19	41836998	41836998	+	:assembly/GRCh38
GRCh38:chr19:+:45411923:45411923	chr19	45411923	45411923	+	:assembly/GRCh38
GRCh38:chr19:+:46289348:46289348	chr19	46289348	46289348	+	:assembly/GRCh38
GRCh38:chr19:+:47259298:47259298	chr19	47259298	47259298	+	:assembly/GRCh38
GRCh38:chr19:+:50771488:50771488	chr19	50771488	50771488	+	:assembly/GRCh38
GRCh38:chr19:+:50823531:50823531	chr19	50823531	50823531	+	:assembly/GRCh38
GRCh38:chr19:+:50919698:50919698	chr19	50919698	50919698	+	:assembly/GRCh38
GRCh38:chr19:+:52714607:52714607	chr19	52714607	52714607	+	:assembly/GRCh38
GRCh38:chr19:+:52826068:52826068	chr19	52826068	52826068	+	:assembly/GRCh38
GRCh38:chr2:+:107459674:107459674	chr2	107459674	107459674	+	:assembly/GRCh38
GRCh38:chr2:+:189864011:189864011	chr2	189864011	189864011	+	:assembly/GRCh38
GRCh38:chr2:+:216878008:216878008	chr2	216878008	216878008	+	:assembly/GRCh38
GRCh38:chr2:+:242757638:242757638	chr2	242757638	242757638	+	:assembly/GRCh38
GRCh38:chr20:+:57036139:57036139	chr20	57036139	57036139	+	:assembly/GRCh38
GRCh38:chr20:+:57768205:57768205	chr20	57768205	57768205	+	:assembly/GRCh38
GRCh38:chr20:+:61510688:61510688	chr20	61510688	61510688	+	:assembly/GRCh38
GRCh38:chr21:+:43531056:43531056	chr21	43531056	43531056	+	:assembly/GRCh38
GRCh38:chr21:+:45845597:45845597	chr21	45845597	45845597	+	:assembly/GRCh38
GRCh38:chr22:+:24562940:24562940	chr22	24562940	24562940	+	:assembly/GRCh38
GRCh38:chr22:+:26247463:26247463	chr22	26247463	26247463	+	:assembly/GRCh38
GRCh38:chr22:+:29091840:29091840	chr22	29091840	29091840	+	:assembly/GRCh38
GRCh38:chr22:+:37900275:37900275	chr22	37900275	37900275	+	:assembly/GRCh38
GRCh38:chr22:+:50751513:50751513	chr22	50751513	50751513	+	:assembly/GRCh38
GRCh38:chr22:+:50882314:50882314	chr22	50882314	50882314	+	:assembly/GRCh38
GRCh38:chr22:+:50904902:50904902	chr22	50904902	50904902	+	:assembly/GRCh38
GRCh38:chr3:+:9988156:9988156	chr3	9988156	9988156	+	:assembly/GRCh38
GRCh38:chr3:+:44884650:44884650	chr3	44884650	44884650	+	:assembly/GRCh38
GRCh38:chr3:+:47890437:47890437	chr3	47890437	47890437	+	:assembly/GRCh38
GRCh38:chr3:+:49711962:49711962	chr3	49711962	49711962	+	:assembly/GRCh38
GRCh38:chr3:+:126707449:126707449	chr3	126707449	126707449	+	:assembly/GRCh38
GRCh38:chr3:+:195513112:195513112	chr3	195513112	195513112	+	:assembly/GRCh38
GRCh38:chr4:+:738439:738439	chr4	738439	738439	+	:assembly/GRCh38
GRCh38:chr4:+:1821190:1821190	chr4	1821190	1821190	+	:assembly/GRCh38
GRCh38:chr4:+:2932826:2932826	chr4	2932826	2932826	+	:assembly/GRCh38
GRCh38:chr4:+:7677910:7677910	chr4	7677910	7677910	+	:assembly/GRCh38
GRCh38:chr4:+:8271858:8271858	chr4	8271858	8271858	+	:assembly/GRCh38
GRCh38:chr4:+:74486186:74486186	chr4	74486186	74486186	+	:assembly/GRCh38
GRCh38:chr5:+:76926259:76926259	chr5	76926259	76926259	+	:assembly/GRCh38
GRCh38:chr5:+:123983726:123983726	chr5	123983726	123983726	+	:assembly/GRCh38
GRCh38:chr6:+:1390888:1390888	chr6	1390888	1390888	+	:assembly/GRCh38
GRCh38:chr6:+:19838367:19838367	chr6	19838367	19838367	+	:assembly/GRCh38
GRCh38:chr6:+:30545677:30545677	chr6	30545677	30545677	+	:assembly/GRCh38
GRCh38:chr6:+:33763296:33763296	chr6	33763296	33763296	+	:assembly/GRCh38
GRCh38:chr6:+:72962515:72962515	chr6	72962515	72962515	+	:assembly/GRCh38
GRCh38:chr6:+:89790977:89790977	chr6	89790977	89790977	+	:assembly/GRCh38
GRCh38:chr6:+:117113765:117113765	chr6	117113765	117113765	+	:assembly/GRCh38
GRCh38:chr7:+:1510311:1510311	chr7	1510311	1510311	+	:assembly/GRCh38
GRCh38:chr7:+:2695749:2695749	chr7	2695749	2695749	+	:assembly/GRCh38
GRCh38:chr7:+:4839876:4839876	chr7	4839876	4839876	+	:assembly/GRCh38
GRCh38:chr7:+:6682649:6682649	chr7	6682649	6682649	+	:assembly/GRCh38
GRCh38:chr7:+:42005360:42005360	chr7	42005360	42005360	+	:assembly/GRCh38
GRCh38:chr7:+:43594326:43594326	chr7	43594326	43594326	+	:assembly/GRCh38
GRCh38:chr7:+:92733498:92733498	chr7	92733498	92733498	+	:assembly/GRCh38
GRCh38:chr8:+:61775123:61775123	chr8	61775123	61775123	+	:assembly/GRCh38
GRCh38:chr8:+:142368002:142368002	chr8	142368002	142368002	+	:assembly/GRCh38
GRCh38:chr8:+:144660329:144660329	chr8	144660329	144660329	+	:assembly/GRCh38
GRCh38:chr8:+:145618266:145618266	chr8	145618266	145618266	+	:assembly/GRCh38
GRCh38:chr8:+:146002947:146002947	chr8	146002947	146002947	+	:assembly/GRCh38
GRCh38:chr9:+:5832814:5832814	chr9	5832814	5832814	+	:assembly/GRCh38
GRCh38:chr9:+:34552193:34552193	chr9	34552193	34552193	+	:assembly/GRCh38
GRCh38:chr9:+:126129915:126129915	chr9	126129915	126129915	+	:assembly/GRCh38
GRCh38:chr9:+:138678262:138678262	chr9	138678262	138678262	+	:assembly/GRCh38
GRCh38:chr9:+:139739083:139739083	chr9	139739083	139739083	+	:assembly/GRCh38
GRCh38:chr9:+:140114887:140114887	chr9	140114887	140114887	+	:assembly/GRCh38
GRCh38:chrX:+:10427815:10427815	chrX	10427815	10427815	+	:assembly/GRCh38
GRCh38:chrX:+:41712385:41712385	chrX	41712385	41712385	+	:assembly/GRCh38
GRCh38:chrX:+:43809057:43809057	chrX	43809057	43809057	+	:assembly/GRCh38
GRCh38:chrX:+:54319707:54319707	chrX	54319707	54319707	+	:assembly/GRCh38
GRCh38:chrX:+:105152822:105152822	chrX	105152822	105152822	+	:assembly/GRCh38
GRCh38:chrX:+:153040204:153040204	chrX	153040204	153040204	+	:assembly/GRCh38
GRCh38:chr1:+:17250916:17250916	chr1	17250916	17250916	+	:assembly/GRCh38
GRCh38:chr1:+:19166269:19166269	chr1	19166269	19166269	+	:assembly/GRCh38
GRCh38:chr1:+:20072046:20072046	chr1	20072046	20072046	+	:assembly/GRCh38
GRCh38:chr1:+:24978938:24978938	chr1	24978938	24978938	+	:assembly/GRCh38
GRCh38:chr1:+:39879806:39879806	chr1	39879806	39879806	+	:assembly/GRCh38
GRCh38:chr1:+:50666722:50666722	chr1	50666722	50666722	+	:assembly/GRCh38
GRCh38:chr1:+:62321777:62321777	chr1	62321777	62321777	+	:assembly/GRCh38
GRCh38:chr1:+:62550226:62550226	chr1	62550226	62550226	+	:assembly/GRCh38
GRCh38:chr1:+:78478867:78478867	chr1	78478867	78478867	+	:assembly/GRCh38
GRCh38:chr1:+:82433787:82433787	chr1	82433787	82433787	+	:assembly/GRCh38
GRCh38:chr1:+:85462501:85462501	chr1	85462501	85462501	+	:assembly/GRCh38
GRCh38:chr1:+:99772289:99772289	chr1	99772289	99772289	+	:assembly/GRCh38
GRCh38:chr1:+:103468038:103468038	chr1	103468038	103468038	+	:assembly/GRCh38
GRCh38:chr1:+:107867043:107867043	chr1	107867043	107867043	+	:assembly/GRCh38
GRCh38:chr1:+:152192229:152192229	chr1	152192229	152192229	+	:assembly/GRCh38
GRCh38:chr1:+:152327633:152327633	chr1	152327633	152327633	+	:assembly/GRCh38
GRCh38:chr1:+:153346398:153346398	chr1	153346398	153346398	+	:assembly/GRCh38
GRCh38:chr1:+:156501007:156501007	chr1	156501007	156501007	+	:assembly/GRCh38
GRCh38:chr1:+:158725212:158725212	chr1	158725212	158725212	+	:assembly/GRCh38
GRCh38:chr1:+:158746857:158746857	chr1	158746857	158746857	+	:assembly/GRCh38
GRCh38:chr1:+:160136781:160136781	chr1	160136781	160136781	+	:assembly/GRCh38
GRCh38:chr1:+:162313652:162313652	chr1	162313652	162313652	+	:assembly/GRCh38
GRCh38:chr1:+:167095803:167095803	chr1	167095803	167095803	+	:assembly/GRCh38
GRCh38:chr1:+:176132107:176132107	chr1	176132107	176132107	+	:assembly/GRCh38
GRCh38:chr1:+:176525894:176525894	chr1	176525894	176525894	+	:assembly/GRCh38
GRCh38:chr1:+:186275947:186275947	chr1	186275947	186275947	+	:assembly/GRCh38
GRCh38:chr1:+:197070277:197070277	chr1	197070277	197070277	+	:assembly/GRCh38
GRCh38:chr1:+:200870083:200870083	chr1	200870083	200870083	+	:assembly/GRCh38
GRCh38:chr1:+:204399120:204399120	chr1	204399120	204399120	+	:assembly/GRCh38
GRCh38:chr1:+:207641886:207641886	chr1	207641886	207641886	+	:assembly/GRCh38
GRCh38:chr1:+:210857395:210857395	chr1	210857395	210857395	+	:assembly/GRCh38
GRCh38:chr1:+:214171100:214171100	chr1	214171100	214171100	+	:assembly/GRCh38
GRCh38:chr1:+:216011385:216011385	chr1	216011385	216011385	+	:assembly/GRCh38
GRCh38:chr1:+:216138662:216138662	chr1	216138662	216138662	+	:assembly/GRCh38
GRCh38:chr1:+:216692566:216692566	chr1	216692566	216692566	+	:assembly/GRCh38
GRCh38:chr1:+:228400248:228400248	chr1	228400248	228400248	+	:assembly/GRCh38
GRCh38:chr1:+:230492998:230492998	chr1	230492998	230492998	+	:assembly/GRCh38
GRCh38:chr1:+:236341907:236341907	chr1	236341907	236341907	+	:assembly/GRCh38
GRCh38:chr1:+:236577563:236577563	chr1	236577563	236577563	+	:assembly/GRCh38
GRCh38:chr1:+:236917246:236917246	chr1	236917246	236917246	+	:assembly/GRCh38
GRCh38:chr1:+:236917247:236917247	chr1	236917247	236917247	+	:assembly/GRCh38
GRCh38:chr1:+:237617843:237617843	chr1	237617843	237617843	+	:assembly/GRCh38
GRCh38:chr1:+:237801694:237801694	chr1	237801694	237801694	+	:assembly/GRCh38
GRCh38:chr1:+:237829878:237829878	chr1	237829878	237829878	+	:assembly/GRCh38
GRCh38:chr1:+:248525099:248525099	chr1	248525099	248525099	+	:assembly/GRCh38
GRCh38:chr10:+:7830208:7830208	chr10	7830208	7830208	+	:assembly/GRCh38
GRCh38:chr10:+:15646332:15646332	chr10	15646332	15646332	+	:assembly/GRCh38
GRCh38:chr10:+:21845663:21845663	chr10	21845663	21845663	+	:assembly/GRCh38
GRCh38:chr10:+:34420482:34420482	chr10	34420482	34420482	+	:assembly/GRCh38
GRCh38:chr10:+:43597822:43597822	chr10	43597822	43597822	+	:assembly/GRCh38
GRCh38:chr10:+:51465736:51465736	chr10	51465736	51465736	+	:assembly/GRCh38
GRCh38:chr10:+:69961673:69961673	chr10	69961673	69961673	+	:assembly/GRCh38
GRCh38:chr10:+:71883672:71883672	chr10	71883672	71883672	+	:assembly/GRCh38
GRCh38:chr10:+:85992587:85992587	chr10	85992587	85992587	+	:assembly/GRCh38
GRCh38:chr10:+:87966149:87966149	chr10	87966149	87966149	+	:assembly/GRCh38
GRCh38:chr10:+:105152036:105152036	chr10	105152036	105152036	+	:assembly/GRCh38
GRCh38:chr10:+:112269893:112269893	chr10	112269893	112269893	+	:assembly/GRCh38
GRCh38:chr10:+:122662647:122662647	chr10	122662647	122662647	+	:assembly/GRCh38
GRCh38:chr10:+:124810613:124810613	chr10	124810613	124810613	+	:assembly/GRCh38
GRCh38:chr11:+:1269425:1269425	chr11	1269425	1269425	+	:assembly/GRCh38
GRCh38:chr11:+:1269431:1269431	chr11	1269431	1269431	+	:assembly/GRCh38
GRCh38:chr11:+:7960443:7960443	chr11	7960443	7960443	+	:assembly/GRCh38
GRCh38:chr11:+:16077448:16077448	chr11	16077448	16077448	+	:assembly/GRCh38
GRCh38:chr11:+:30034030:30034030	chr11	30034030	30034030	+	:assembly/GRCh38
GRCh38:chr11:+:40136052:40136052	chr11	40136052	40136052	+	:assembly/GRCh38
GRCh38:chr11:+:46407056:46407056	chr11	46407056	46407056	+	:assembly/GRCh38
GRCh38:chr11:+:51412022:51412022	chr11	51412022	51412022	+	:assembly/GRCh38
GRCh38:chr11:+:56114142:56114142	chr11	56114142	56114142	+	:assembly/GRCh38
GRCh38:chr11:+:57958288:57958288	chr11	57958288	57958288	+	:assembly/GRCh38
GRCh38:chr11:+:58711064:58711064	chr11	58711064	58711064	+	:assembly/GRCh38
GRCh38:chr11:+:58978430:58978430	chr11	58978430	58978430	+	:assembly/GRCh38
GRCh38:chr11:+:62344729:62344729	chr11	62344729	62344729	+	:assembly/GRCh38
GRCh38:chr11:+:64112394:64112394	chr11	64112394	64112394	+	:assembly/GRCh38
GRCh38:chr11:+:100933453:100933453	chr11	100933453	100933453	+	:assembly/GRCh38
GRCh38:chr11:+:119044703:119044703	chr11	119044703	119044703	+	:assembly/GRCh38
GRCh38:chr11:+:124310402:124310402	chr11	124310402	124310402	+	:assembly/GRCh38
GRCh38:chr11:+:129782029:129782029	chr11	129782029	129782029	+	:assembly/GRCh38
GRCh38:chr12:+:6155892:6155892	chr12	6155892	6155892	+	:assembly/GRCh38
GRCh38:chr12:+:11420471:11420471	chr12	11420471	11420471	+	:assembly/GRCh38
GRCh38:chr12:+:11506427:11506427	chr12	11506427	11506427	+	:assembly/GRCh38
GRCh38:chr12:+:18719941:18719941	chr12	18719941	18719941	+	:assembly/GRCh38
GRCh38:chr12:+:31132505:31132505	chr12	31132505	31132505	+	:assembly/GRCh38
GRCh38:chr12:+:102147285:102147285	chr12	102147285	102147285	+	:assembly/GRCh38
GRCh38:chr12:+:120616725:120616725	chr12	120616725	120616725	+	:assembly/GRCh38
GRCh38:chr12:+:121018918:121018918	chr12	121018918	121018918	+	:assembly/GRCh38
GRCh38:chr12:+:129566569:129566569	chr12	129566569	129566569	+	:assembly/GRCh38
GRCh38:chr12:+:129566570:129566570	chr12	129566570	129566570	+	:assembly/GRCh38
GRCh38:chr13:+:21549284:21549284	chr13	21549284	21549284	+	:assembly/GRCh38
GRCh38:chr13:+:21549285:21549285	chr13	21549285	21549285	+	:assembly/GRCh38
GRCh38:chr13:+:46549648:46549648	chr13	46549648	46549648	+	:assembly/GRCh38
GRCh38:chr13:+:46942905:46942905	chr13	46942905	46942905	+	:assembly/GRCh38
GRCh38:chr13:+:50062756:50062756	chr13	50062756	50062756	+	:assembly/GRCh38
GRCh38:chr13:+:79212972:79212972	chr13	79212972	79212972	+	:assembly/GRCh38
GRCh38:chr13:+:108959188:108959188	chr13	108959188	108959188	+	:assembly/GRCh38
GRCh38:chr13:+:115047496:115047496	chr13	115047496	115047496	+	:assembly/GRCh38
GRCh38:chr14:+:24730916:24730916	chr14	24730916	24730916	+	:assembly/GRCh38
GRCh38:chr14:+:58563628:58563628	chr14	58563628	58563628	+	:assembly/GRCh38
GRCh38:chr14:+:99641604:99641604	chr14	99641604	99641604	+	:assembly/GRCh38
GRCh38:chr14:+:105929881:105929881	chr14	105929881	105929881	+	:assembly/GRCh38
GRCh38:chr15:+:22933877:22933877	chr15	22933877	22933877	+	:assembly/GRCh38
GRCh38:chr15:+:34648704:34648704	chr15	34648704	34648704	+	:assembly/GRCh38
GRCh38:chr15:+:63948325:63948325	chr15	63948325	63948325	+	:assembly/GRCh38
GRCh38:chr15:+:90784649:90784649	chr15	90784649	90784649	+	:assembly/GRCh38
GRCh38:chr16:+:2087885:2087885	chr16	2087885	2087885	+	:assembly/GRCh38
GRCh38:chr16:+:21151969:21151969	chr16	21151969	21151969	+	:assembly/GRCh38
GRCh38:chr16:+:47189691:47189691	chr16	47189691	47189691	+	:assembly/GRCh38
GRCh38:chr16:+:50711376:50711376	chr16	50711376	50711376	+	:assembly/GRCh38
GRCh38:chr16:+:55518075:55518075	chr16	55518075	55518075	+	:assembly/GRCh38
GRCh38:chr16:+:57074614:57074614	chr16	57074614	57074614	+	:assembly/GRCh38
GRCh38:chr16:+:66884471:66884471	chr16	66884471	66884471	+	:assembly/GRCh38
GRCh38:chr16:+:72057375:72057375	chr16	72057375	72057375	+	:assembly/GRCh38
GRCh38:chr16:+:75268947:75268947	chr16	75268947	75268947	+	:assembly/GRCh38
GRCh38:chr17:+:526807:526807	chr17	526807	526807	+	:assembly/GRCh38
GRCh38:chr17:+:3832738:3832738	chr17	3832738	3832738	+	:assembly/GRCh38
GRCh38:chr17:+:4576733:4576733	chr17	4576733	4576733	+	:assembly/GRCh38
GRCh38:chr17:+:7187403:7187403	chr17	7187403	7187403	+	:assembly/GRCh38
GRCh38:chr17:+:7416648:7416648	chr17	7416648	7416648	+	:assembly/GRCh38
GRCh38:chr17:+:7416649:7416649	chr17	7416649	7416649	+	:assembly/GRCh38
GRCh38:chr17:+:7416676:7416676	chr17	7416676	7416676	+	:assembly/GRCh38
GRCh38:chr17:+:7416681:7416681	chr17	7416681	7416681	+	:assembly/GRCh38
GRCh38:chr17:+:7416702:7416702	chr17	7416702	7416702	+	:assembly/GRCh38
GRCh38:chr17:+:7416703:7416703	chr17	7416703	7416703	+	:assembly/GRCh38
GRCh38:chr17:+:7416732:7416732	chr17	7416732	7416732	+	:assembly/GRCh38
GRCh38:chr17:+:7416733:7416733	chr17	7416733	7416733	+	:assembly/GRCh38
GRCh38:chr17:+:7578394:7578394	chr17	7578394	7578394	+	:assembly/GRCh38
GRCh38:chr17:+:8136328:8136328	chr17	8136328	8136328	+	:assembly/GRCh38
GRCh38:chr17:+:12655927:12655927	chr17	12655927	12655927	+	:assembly/GRCh38
GRCh38:chr17:+:31263385:31263385	chr17	31263385	31263385	+	:assembly/GRCh38
GRCh38:chr17:+:35297786:35297786	chr17	35297786	35297786	+	:assembly/GRCh38
GRCh38:chr17:+:39739912:39739912	chr17	39739912	39739912	+	:assembly/GRCh38
GRCh38:chr17:+:45247329:45247329	chr17	45247329	45247329	+	:assembly/GRCh38
GRCh38:chr17:+:46691652:46691652	chr17	46691652	46691652	+	:assembly/GRCh38
GRCh38:chr17:+:46799723:46799723	chr17	46799723	46799723	+	:assembly/GRCh38
GRCh38:chr17:+:48190312:48190312	chr17	48190312	48190312	+	:assembly/GRCh38
GRCh38:chr17:+:57125098:57125098	chr17	57125098	57125098	+	:assembly/GRCh38
GRCh38:chr17:+:59975056:59975056	chr17	59975056	59975056	+	:assembly/GRCh38
GRCh38:chr17:+:65890224:65890224	chr17	65890224	65890224	+	:assembly/GRCh38
GRCh38:chr17:+:67028265:67028265	chr17	67028265	67028265	+	:assembly/GRCh38
GRCh38:chr17:+:67075130:67075130	chr17	67075130	67075130	+	:assembly/GRCh38
GRCh38:chr17:+:71398257:71398257	chr17	71398257	71398257	+	:assembly/GRCh38
GRCh38:chr17:+:73816039:73816039	chr17	73816039	73816039	+	:assembly/GRCh38
GRCh38:chr17:+:77753163:77753163	chr17	77753163	77753163	+	:assembly/GRCh38
GRCh38:chr18:+:10696494:10696494	chr18	10696494	10696494	+	:assembly/GRCh38
GRCh38:chr18:+:61226859:61226859	chr18	61226859	61226859	+	:assembly/GRCh38
GRCh38:chr18:+:61649012:61649012	chr18	61649012	61649012	+	:assembly/GRCh38
GRCh38:chr19:+:5785283:5785283	chr19	5785283	5785283	+	:assembly/GRCh38
GRCh38:chr19:+:9002632:9002632	chr19	9002632	9002632	+	:assembly/GRCh38
GRCh38:chr19:+:9225670:9225670	chr19	9225670	9225670	+	:assembly/GRCh38
GRCh38:chr19:+:22272228:22272228	chr19	22272228	22272228	+	:assembly/GRCh38
GRCh38:chr19:+:23836812:23836812	chr19	23836812	23836812	+	:assembly/GRCh38
GRCh38:chr19:+:32844099:32844099	chr19	32844099	32844099	+	:assembly/GRCh38
GRCh38:chr19:+:38899391:38899391	chr19	38899391	38899391	+	:assembly/GRCh38
GRCh38:chr19:+:39023353:39023353	chr19	39023353	39023353	+	:assembly/GRCh38
GRCh38:chr19:+:40317341:40317341	chr19	40317341	40317341	+	:assembly/GRCh38
GRCh38:chr19:+:44679169:44679169	chr19	44679169	44679169	+	:assembly/GRCh38
GRCh38:chr19:+:44844694:44844694	chr19	44844694	44844694	+	:assembly/GRCh38
GRCh38:chr19:+:44844695:44844695	chr19	44844695	44844695	+	:assembly/GRCh38
GRCh38:chr19:+:47823770:47823770	chr19	47823770	47823770	+	:assembly/GRCh38
GRCh38:chr19:+:54725905:54725905	chr19	54725905	54725905	+	:assembly/GRCh38
GRCh38:chr19:+:55450270:55450270	chr19	55450270	55450270	+	:assembly/GRCh38
GRCh38:chr19:+:56303739:56303739	chr19	56303739	56303739	+	:assembly/GRCh38
GRCh38:chr2:+:1842964:1842964	chr2	1842964	1842964	+	:assembly/GRCh38
